OPE ID,Institution Name,City,State,Zip Code,Institution Type,"School Group Name
The school is part of a group of institutions owned and/or operated by the corporate or non-profit entity listed below",Institution Fiscal Year End, Composite Score for Institution's  Fiscal Year Ending Between 07/01/2016 - 6/30/2017,,,,,,,,,,,,,,,,,,,
03841300,Career Beauty College,Lawrenceburg,TN,38464-3634,Proprietary,N/A,12/31/2016,2.5,,,,,,,,,,,,,,,,,,,
00348100,Carson - Newman University,Jefferson City,TN,37760-2204,Non-profit,N/A,07/31/2016,0.9,,,,,,,,,,,,,,,,,,,
02204200,"Chattanooga College - Medical, Dental and Technical Careers",Chattanooga,TN,37415-6906,Proprietary,N/A,12/31/2016,2.7,,,,,,,,,,,,,,,,,,,
00348200,Christian Brothers University,Memphis,TN,38104-5581,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
02157100,Concorde Career College,Memphis,TN,38137-0132,Proprietary,"Concorde Career Colleges, Inc.",12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
00348500,Cumberland University,Lebanon,TN,37087-3554,Non-profit,N/A,05/31/2017,2.1,,,,,,,,,,,,,,,,,,,
00493400,Daymar College,Clarksville,TN,37040-5802,Proprietary,"Daymar Holdings, Inc.",12/31/2016,0.8,,,,,,,,,,,,,,,,,,,
04124100,Elite College of Cosmetology,Lexington,TN,38351-1431,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00349000,Fisk University,Nashville,TN,37208-3045,Non-profit,N/A,06/30/2017,2.2,,,,,,,,,,,,,,,,,,,
02326300,Fortis Institute,Cookeville,TN,38501-4305,Proprietary,"Education Affiliates, Inc. and Subsidiaries",06/30/2017,-1.0,,,,,,,,,,,,,,,,,,,
00743900,Fountainhead College of Technology,Knoxville,TN,37918-2583,Proprietary,N/A,12/31/2016,-0.7,,,,,,,,,,,,,,,,,,,
03008800,Franklin Academy,Cleveland,TN,37312-3939,Non-profit,N/A,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
04203600,Franklin Hair Academy School of Cosmetology,Franklin,TN,37064-2126,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00349200,Freed-Hardeman University,Henderson,TN,38340-2399,Non-profit,N/A,05/31/2017,2.4,,,,,,,,,,,,,,,,,,,
00865500,Genesis Career College,Cookeville,TN,38501-1959,Proprietary,"Genesis Career Group, Inc. and Subsidiary",12/31/2016,2.8,,,,,,,,,,,,,,,,,,,
03061100,Genesis Career College,Lebanon,TN,37087-2718,Proprietary,"Genesis Career Group, Inc. and Subsidiary",12/31/2016,2.8,,,,,,,,,,,,,,,,,,,
04238600,Gould's Academy,Memphis,TN,38119-5317,Proprietary,N/A,12/31/2016,2.9,,,,,,,,,,,,,,,,,,,
02595000,Hair Academy The,Fayetteville,TN,37334-2909,Proprietary,N/A,12/31/2016,-1.0,,,,,,,,,,,,,,,,,,,
00349400,Hiwassee College,Madisonville,TN,37354-4001,Non-profit,N/A,06/30/2017,1.5,,,,,,,,,,,,,,,,,,,
04244800,Huntington University of Health Sciences,Knoxville,TN,37918-8230,Proprietary,N/A,12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
04240700,Image Maker Beauty Institute,Hendersonville,TN,37075-4488,Proprietary,N/A,12/31/2016,-1.0,,,,,,,,,,,,,,,,,,,
03683300,International Barber & Style College,Nashville,TN,37207-0000,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
02275000,Jenny Lea Academy of Cosmetology,Johnson City,TN,37601-4626,Proprietary,"Jenny Lea Academy of Cosmetology, Inc.",12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00885900,John A. Gupton College,Nashville,TN,37203-2934,Non-profit,N/A,12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
00349500,Johnson University,Knoxville,TN,37998-9775,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00349600,King University,Bristol,TN,37620-2699,Non-profit,N/A,05/31/2017,2.0,,,,,,,,,,,,,,,,,,,
00349900,Lane College,Jackson,TN,38301-4598,Non-profit,N/A,06/30/2017,2.6,,,,,,,,,,,,,,,,,,,
00350000,Lee University,Cleveland,TN,37311-4475,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00350100,LeMoyne-Owen College,Memphis,TN,38126-6510,Non-profit,N/A,06/30/2017,2.5,,,,,,,,,,,,,,,,,,,
00350200,Lincoln Memorial University,Harrogate,TN,37752-7920,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00348600,Lipscomb University,Nashville,TN,37204-3951,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
04157200,Love Beauty School,Manchester,TN,37355-2950,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00350400,Martin Methodist College,Pulaski,TN,38478-2799,Non-profit,N/A,06/30/2017,2.6,,,,,,,,,,,,,,,,,,,
00350500,Maryville College,Maryville,TN,37804-5907,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
00350600,Meharry Medical College,Nashville,TN,37208-3599,Non-profit,N/A,06/30/2017,2.8,,,,,,,,,,,,,,,,,,,
00350700,Memphis College of Art,Memphis,TN,38104-2764,Non-profit,N/A,06/30/2017,1.9,,,,,,,,,,,,,,,,,,,
03701300,Memphis Institute of Barbering,Memphis,TN,38107-4334,Proprietary,N/A,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
01052900,Memphis Theological Seminary,Memphis,TN,38104-4395,Non-profit,N/A,07/31/2016,2.2,,,,,,,,,,,,,,,,,,,
04165000,Meridian Institute of Surgical Assisting,Nashville,TN,37218-0000,Proprietary,N/A,12/31/2016,2.8,,,,,,,,,,,,,,,,,,,
04210200,Mid-South Christian College,Memphis,TN,38118-3151,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
02614200,Miller - Motte Technical College,Clarksville,TN,37040-6023,Proprietary,"Delta Educational Systems, Inc. (VA)",06/30/2017,-1.0,,,,,,,,,,,,,,,,,,,
00351100,Milligan College,Milligan College,TN,37682-4001,Non-profit,N/A,05/31/2017,2.6,,,,,,,,,,,,,,,,,,,
04223900,Mind Body Institute,Nashvile,TN,37214-1012,Proprietary,N/A,06/30/2017,1.9,,,,,,,,,,,,,,,,,,,
02278700,Mister Wayne's School of Unisex Hair Design,Cookeville,TN,38501-3139,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
04174600,Nashville Barber and Style Academy,Madison,TN,37115-0000,Proprietary,N/A,12/31/2016,2.0,,,,,,,,,,,,,,,,,,,
02125300,Nashville College of Medical Careers,Madison,TN,37115-2120,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
04246100,Nashville Film Institute,Nashville,TN,37210-4225,Proprietary,N/A,12/31/2016,1.3,,,,,,,,,,,,,,,,,,,
00461700,National College,Nashville,TN,37211-6605,Proprietary,American National University Group,11/30/2016,1.8,,,,,,,,,,,,,,,,,,,
03079100,North Central Institute,Clarksville,TN,37042-3116,Proprietary,N/A,12/31/2016,2.5,,,,,,,,,,,,,,,,,,,
02578200,Nossi College of Art,Nashville,TN,37115-5138,Proprietary,N/A,06/30/2017,2.6,,,,,,,,,,,,,,,,,,,
03840300,Omega Graduate School,Dayton,TN,37321-6736,Non-profit,N/A,06/30/2017,2.7,,,,,,,,,,,,,,,,,,,
02106400,O'More College of Design,Franklin,TN,37064-2816,Non-profit,N/A,06/30/2017,0.2,,,,,,,,,,,,,,,,,,,
02153100,Paul Mitchell the School - Murfreesboro,Murfreesboro,TN,37129-3382,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
02275500,Paul Mitchell the School Knoxville,Knoxville,TN,37919-2117,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
03253300,Paul Mitchell the School Memphis,Memphis,TN,38111-4067,Proprietary,N/A,12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
02188300,Pentecostal Theological Seminary,Cleveland,TN,37320-3330,Non-profit,N/A,06/30/2017,1.9,,,,,,,,,,,,,,,,,,,
02539800,Queen City College,Clarksville,TN,37042-3545,Proprietary,N/A,06/30/2017,2.9,,,,,,,,,,,,,,,,,,,
00351900,Rhodes College,Memphis,TN,38112-1690,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
03355400,Richmont Graduate University,Chattanooga,TN,37404-3026,Non-profit,N/A,06/30/2017,2.7,,,,,,,,,,,,,,,,,,,
03830300,SAE Institute of Technology,Nashville,TN,37203-4310,Proprietary,"SAE Institute Group, Inc. and Subsidiaries",06/30/2017,0.2,,,,,,,,,,,,,,,,,,,
04213800,Salon Professional Academy (The),Nashville,TN,37214-2163,Proprietary,N/A,12/31/2016,2.8,,,,,,,,,,,,,,,,,,,
04236400,Sandra Academy of Salon Services,New Tazewell,TN,37825-7239,Proprietary,N/A,10/31/2016,1.6,,,,,,,,,,,,,,,,,,,
00493800,South College,Knoxville,TN,37909-3323,Proprietary,N/A,09/30/2016,1.6,,,,,,,,,,,,,,,,,,,
00351800,Southern Adventist University,Collegedale,TN,37315-0370,Non-profit,N/A,05/31/2017,2.9,,,,,,,,,,,,,,,,,,,
00351700,Southern College of Optometry,Memphis,TN,38104-2222,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
03126900,Styles & Profiles Beauty College,Selmer,TN,38375-2109,Proprietary,N/A,12/31/2016,-1.0,,,,,,,,,,,,,,,,,,,
03024900,Tennessee Academy of Cosmetology,Memphis,TN,38125-3442,Proprietary,"Tennessee Academy of Cosmetology I, LLC",12/31/2016,-1.0,,,,,,,,,,,,,,,,,,,
02540000,Tennessee Academy of Cosmetology,Memphis,TN,38133-8940,Proprietary,"Tennessee Academy of Cosmetology I, LLC",12/31/2016,-1.0,,,,,,,,,,,,,,,,,,,
04035300,Tennessee Career Institute,Columbia,TN,38401-6335,Proprietary,N/A,12/31/2016,2.6,,,,,,,,,,,,,,,,,,,
00956700,Tennessee School of Beauty,Knoxville,TN,37921-3303,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
00352500,Tennessee Wesleyan University,Athens,TN,37371-0040,Non-profit,N/A,06/30/2017,2.7,,,,,,,,,,,,,,,,,,,
00352600,Trevecca Nazarene University,Nashville,TN,37210-2877,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00352700,Tusculum University,Greeneville,TN,37743-0001,Non-profit,N/A,06/30/2017,2.2,,,,,,,,,,,,,,,,,,,
00352800,Union University,Jackson,TN,38305-3697,Non-profit,N/A,07/31/2016,1.8,,,,,,,,,,,,,,,,,,,
00353400,University of the South (The),Sewanee,TN,37383-1000,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00353500,Vanderbilt University,Nashville,TN,37240-0001,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04215200,Vibe Barber College,Memphis,TN,38107-2538,Proprietary,N/A,12/31/2016,2.9,,,,,,,,,,,,,,,,,,,
03982300,Visible Music College,Memphis,TN,38103-2710,Non-profit,N/A,06/30/2017,2.0,,,,,,,,,,,,,,,,,,,
03088800,"Watkins College of Art, Design & Film",Nashville,TN,37228-1306,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
03001800,Welch College,Gallain,TN,37066-8460,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
00494700,West Tennessee Business College,Jackson,TN,38301-3256,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
01155300,William R  Moore College of Technology,Memphis,TN,38104-7240,Non-profit,N/A,08/31/2016,3.0,,,,,,,,,,,,,,,,,,,
03513500,Williamson Christian College,Franklin,TN,37067-8237,Non-profit,N/A,06/30/2017,-0.4,,,,,,,,,,,,,,,,,,,
00353700,Abilene Christian University,Abilene,TX,79699-3701,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
03277300,Academy of Hair Design,Beaumont,TX,77701-4650,Proprietary,"Academy of Hair Design, Inc.",12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
03276300,Academy of Hair Design,Lufkin,TX,75901-4900,Proprietary,"Academy of Hair Design, Inc.",12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
03412300,Advanced Barber College & Hair Design,Weslaco,TX,78596-0000,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
04155800,Advanced Beauty College,Irving,TX,75038-5706,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
04231900,Alamo City Barber College,San Antonio,TX,78250-3227,Proprietary,N/A,12/31/2016,2.4,,,,,,,,,,,,,,,,,,,
02261300,Altierus Career College,San Antonio,TX,78213-3841,Non-profit,Zenith Education Group,12/31/2016,2.7,,,,,,,,,,,,,,,,,,,
02259400,Amberton University,Garland,TX,75041-5511,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
03153300,American College of Acupuncture & Oriental Medicine,Houston,TX,77063-4104,Proprietary,N/A,08/31/2016,1.8,,,,,,,,,,,,,,,,,,,
04265400,Ann Webb Skin Institute,Austin,TX,78759-3936,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
03156400,AOMA Graduate School of Integrative Medicine,Austin,TX,78745-1479,Proprietary,N/A,12/31/2016,2.6,,,,,,,,,,,,,,,,,,,
02081400,Arlington Baptist University,Arlington,TX,76012-3425,Non-profit,N/A,05/31/2017,0.7,,,,,,,,,,,,,,,,,,,
02521200,Arlington Career Institute,Grand Prairie,TX,75050-2636,Proprietary,N/A,12/31/2016,2.0,,,,,,,,,,,,,,,,,,,
02117100,Art Institute of Houston (The),Houston,TX,77027-7311,Proprietary,Education Management Corporation and Subsidiaries,06/30/2017,-1.0,,,,,,,,,,,,,,,,,,,
04152700,Astrodome Career Centers,Houston,TX,77054-2678,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
03727600,Auguste Escoffier School of Culinary Arts,Austin,TX,78752-0000,Proprietary,"Triumph Higher Education Group, LLC and Subsidiaries",12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
00354300,Austin College,Sherman,TX,75090-4440,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
02362800,Austin Graduate School of Theology,Austin,TX,78752-1333,Non-profit,N/A,07/31/2016,2.2,,,,,,,,,,,,,,,,,,,
00354400,Austin Presbyterian Theological Seminary,Austin,TX,78705-5711,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04142300,Aveda Institute-Corpus Christi,Corpus Christi,TX,78404-3027,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
04160700,Avenue Five Institute,Austin,TX,78757-7000,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
04146700,Aviation Institute of Maintenance,Houston,TX,77061-4004,Proprietary,"Employment Services, Inc.",12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
03573300,Aviation Institute of Maintenance,Irving,TX,75062-6303,Proprietary,"Employment Services, Inc.",12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
03110800,Bakke Graduate University,Dallas,TX,75243-7039,Non-profit,N/A,06/30/2017,0.8,,,,,,,,,,,,,,,,,,,
01226800,Baldwin Beauty Schools,Austin,TX,78704-4785,Proprietary,N/A,12/31/2016,2.4,,,,,,,,,,,,,,,,,,,
00660600,Baptist Health System School of Health Professions,San Antonio,TX,78229-3234,Proprietary,N/A,12/31/2016,2.7,,,,,,,,,,,,,,,,,,,
02331200,Baptist Missionary Association Theological Seminary,Jacksonville,TX,75766-5407,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
03733300,Baptist University of the Americas,San Antonio,TX,78224-1364,Non-profit,N/A,06/30/2017,2.1,,,,,,,,,,,,,,,,,,,
04229000,Barber Institute of Texas,Longview,TX,75602-3456,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00494900,Baylor College of Medicine,Houston,TX,77030-3498,Non-profit,N/A,06/30/2017,2.7,,,,,,,,,,,,,,,,,,,
00354500,Baylor University,Waco,TX,76798-7028,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
04235900,Bella Cosmetology College,Winnsboro,TX,75494-2408,Proprietary,N/A,12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
03272300,Brightwood College,Dallas,TX,75234-7288,Proprietary,Education Corporation of America and Subsidiaries,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
00946600,Brightwood College,San Antonio,TX,78216-6255,Proprietary,Education Corporation of America and Subsidiaries,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
02312200,Brightwood College,Houston,TX,77073-6032,Proprietary,Education Corporation of America and Subsidiaries,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
03115800,Brightwood College,San Antonio,TX,78238-4203,Proprietary,Education Corporation of America and Subsidiaries,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
02591900,Brightwood College,El Paso,TX,79907-1525,Proprietary,Education Corporation of America and Subsidiaries,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
04177900,Buckner Barber School,Dallas,TX,75217-1775,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
04089400,CCI Training Center,Arlington,TX,76011-4857,Proprietary,N/A,12/31/2016,0.3,,,,,,,,,,,,,,,,,,,
02604700,Center for Advanced Legal Studies,Houston,TX,77042-1912,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
02239100,Central Texas Beauty College 2,Round Rock,TX,78664-4204,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
04117900,Champion Beauty College,Houston,TX,77068-3569,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
01293000,Charles & Sue's School of Hair Design,Bryan,TX,77802-2798,Proprietary,N/A,06/30/2017,1.8,,,,,,,,,,,,,,,,,,,
03422400,College of Biblical Studies-Houston,Houston,TX,77036-3211,Non-profit,N/A,06/30/2017,2.9,,,,,,,,,,,,,,,,,,,
03426300,College of Health Care Professions (The),Austin,TX,78723-9802,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
03128100,College of Health Care Professions (The),Houston,TX,77092-8541,Proprietary,N/A,12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
00355600,Commonwealth Institute of Funeral Service,Houston,TX,77090-5918,Non-profit,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
03542300,Concorde Career College,Grand Prairie,TX,75052-3831,Proprietary,"Concorde Career Colleges, Inc.",12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
00355700,Concordia University Texas,Austin,TX,78726-4141,Non-profit,N/A,06/30/2017,2.8,,,,,,,,,,,,,,,,,,,
02058600,Conlee's College of Cosmetology,Kerrville,TX,78028-4288,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
04224100,Cosmetology Academy of Texarkana,Texarkana,TX,75503-4855,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
04121800,Criswell College,Dallas,TX,75246-1537,Non-profit,N/A,06/30/2017,2.2,,,,,,,,,,,,,,,,,,,
03723300,Culinary Institute LeNotre,Houston,TX,77022-4322,Proprietary,N/A,10/31/2016,2.6,,,,,,,,,,,,,,,,,,,
04187800,CyberTex Institute of Technology,Austin,TX,78752-3825,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
00356000,Dallas Baptist University,Dallas,TX,75211-9299,Non-profit,N/A,05/31/2017,2.8,,,,,,,,,,,,,,,,,,,
03682400,Dallas Barber & Stylist College,Dallas,TX,75243-6017,Proprietary,N/A,12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
00694100,Dallas Christian College,Dallas,TX,75234-7229,Non-profit,N/A,06/30/2017,2.8,,,,,,,,,,,,,,,,,,,
01076100,Dallas Institute of Funeral Service,Dallas,TX,75227-4314,Non-profit,"Pierce Mortuary Colleges, Inc.",12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
03416500,Dallas Nursing Institute,Richardson,TX,75080-2208,Non-profit,TCS Education System,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
00356200,Dallas Theological Seminary,Dallas,TX,75204-6411,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04169100,Diamonds Cosmetology College,Sherman,TX,75090-2657,Proprietary,N/A,06/30/2017,2.3,,,,,,,,,,,,,,,,,,,
04154800,DuVall's School of Cosmetology,Bedford,TX,76021-4159,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
00356400,East Texas Baptist University,Marshall,TX,75670-1423,Non-profit,N/A,05/31/2017,2.9,,,,,,,,,,,,,,,,,,,
00356600,Episcopal Theological Seminary of the Southwest (The),Austin,TX,78705-3128,Non-profit,N/A,05/31/2017,2.2,,,,,,,,,,,,,,,,,,,
02267100,Exposito School of Hair Design,Amarillo,TX,79109-3208,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
03237400,Faris Technical Institute,Nederland,TX,77627-3829,Proprietary,N/A,12/31/2016,2.1,,,,,,,,,,,,,,,,,,,
02306700,Fort Worth Beauty School,Granbury,TX,76048-7601,Proprietary,N/A,03/31/2017,1.9,,,,,,,,,,,,,,,,,,,
03424400,Fortis College,Houston,TX,77082-0000,Proprietary,"Education Affiliates, Inc. and Subsidiaries",06/30/2017,-1.0,,,,,,,,,,,,,,,,,,,
04219700,Gemini School of Visual Arts & Communication,Cedar Park,TX,78613-2642,Proprietary,N/A,12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
04215400,Grace School of Theology,The Woodlands,TX,77384-4894,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
01050900,Hallmark University,San Antonio,TX,78230-1736,Non-profit,N/A,12/31/2016,-0.2,,,,,,,,,,,,,,,,,,,
03970300,Hands on Therapy,Mesquite,TX,75149-2294,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
00357100,Hardin-Simmons University,Abilene,TX,79698-6050,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
04222600,Healthcare Institute (The),San Antonio,TX,78201-5035,Proprietary,N/A,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
00357600,Houston Baptist University,Houston,TX,77074-3298,Non-profit,N/A,05/31/2017,2.7,,,,,,,,,,,,,,,,,,,
02320200,Houston Graduate School of Theology,Houston,TX,77035-3602,Non-profit,N/A,06/30/2017,-0.6,,,,,,,,,,,,,,,,,,,
04138500,Houston International College Cardiotech Ultrasound School,Houston,TX,77099-1440,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
02527500,Houston Training Schools,Houston,TX,77029-0000,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00357500,Howard Payne University,Brownwood,TX,76801-2715,Non-profit,N/A,05/31/2017,2.6,,,,,,,,,,,,,,,,,,,
00357700,Huston - Tillotson University,Austin,TX,78702-2795,Non-profit,N/A,06/30/2017,1.0,,,,,,,,,,,,,,,,,,,
02331300,Interactive College of Technology,Pasadena,TX,77502-1201,Proprietary,"Interactive Learning Systems, Inc.",12/31/2016,2.8,,,,,,,,,,,,,,,,,,,
01248800,International Beauty College #3,Garland,TX,75040-3294,Proprietary,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00908200,International Business College,El Paso,TX,79907-1862,Proprietary,N/A,06/30/2017,1.7,,,,,,,,,,,,,,,,,,,
00357900,Jacksonville College-Main Campus,Jacksonville,TX,75766-4759,Non-profit,N/A,06/30/2017,0.6,,,,,,,,,,,,,,,,,,,
00363700,Jarvis Christian College,Hawkins,TX,75765-1470,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
03680300,Jay's Technical Institute,Houston,TX,77071-3509,Proprietary,N/A,12/31/2016,2.5,,,,,,,,,,,,,,,,,,,
04236900,K&G 5 Star Barber College,Dickinson,TX,77539-3904,Proprietary,N/A,12/31/2016,1.4,,,,,,,,,,,,,,,,,,,
02318200,KD Conservatory College of Film and Dramatic Arts,Dallas,TX,75207-2111,Proprietary,N/A,12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
03516300,King's University (The),Southlake,TX,76092-6507,Non-profit,N/A,07/31/2016,3.0,,,,,,,,,,,,,,,,,,,
01229700,Laredo Beauty College,Laredo,TX,78040-1051,Proprietary,N/A,01/31/2017,2.6,,,,,,,,,,,,,,,,,,,
04238200,Laredo CHI Academy Beauty School,Laredo,TX,78041-6540,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
02569300,Le Cordon Bleu College of Culinary Arts,Austin,TX,78758-3647,Proprietary,Career Education Corporation,12/31/2016,1.9,,,,,,,,,,,,,,,,,,,
00358400,LeTourneau University,Longview,TX,75602-3564,Non-profit,N/A,06/30/2017,2.5,,,,,,,,,,,,,,,,,,,
00358600,Lubbock Christian University,Lubbock,TX,79407-2099,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
03520300,Lubbock Hair Academy,Lubbock,TX,79410-3524,Proprietary,N/A,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
04125500,Manuel & Theresa's School of Hair Design,Bryan,TX,77803-3236,Proprietary,N/A,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
00359100,McMurry University,Abilene,TX,79697-0001,Non-profit,N/A,05/31/2017,2.6,,,,,,,,,,,,,,,,,,,
04129800,MediaTech Institute,Dallas,TX,75234-5738,Proprietary,N/A,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
03092600,Messenger College,Bedford,TX,76021-4299,Non-profit,N/A,06/30/2017,1.0,,,,,,,,,,,,,,,,,,,
03422300,Milan Institute,San Antonio,TX,78238-4103,Proprietary,"Amarillo College of Hairdressing, Inc.",12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
04250800,Mission Beauty Institute,Mission,TX,78572-4404,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
03610300,MJ's Beauty Academy,Dallas,TX,75237-2564,Proprietary,N/A,06/30/2017,0.3,,,,,,,,,,,,,,,,,,,
04226400,MT Training Center,Grand Prairie,TX,75051-3542,Proprietary,N/A,12/31/2016,1.9,,,,,,,,,,,,,,,,,,,
03144300,National Beauty College,Ennis,TX,75119-4749,Proprietary,N/A,12/31/2016,2.5,,,,,,,,,,,,,,,,,,,
04245800,Natural Images Beauty College,Clute,TX,77531-3603,Proprietary,N/A,12/31/2016,2.0,,,,,,,,,,,,,,,,,,,
04231200,NeeCee's College of Cosmetology,Abilene,TX,79605-4735,Proprietary,N/A,12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
01300300,Neilson Beauty College,Dallas,TX,75208-4637,Proprietary,N/A,06/30/2017,1.8,,,,,,,,,,,,,,,,,,,
04179500,North American University,Stafford,TX,77477-2451,Non-profit,N/A,06/30/2017,2.8,,,,,,,,,,,,,,,,,,,
03303300,Northwest Educational Center,Houston,TX,77092-7055,Proprietary,N/A,12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
03021500,Nuvani Institute,Eagle Pass,TX,78852-4859,Proprietary,"EDCO Systems, L.P.",12/31/2016,2.3,,,,,,,,,,,,,,,,,,,
03009400,Nuvani Institute,San Antonio,TX,78212-2840,Proprietary,"EDCO Systems, L.P.",12/31/2016,2.3,,,,,,,,,,,,,,,,,,,
